date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:56:55	273/273	---M--	200	added ('OK')	image/png	etag:%225215ff84-111%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/underline.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/underline.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:56	313/313	---M--	200	added ('OK')	image/png	etag:%225215ff84-139%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/link.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/link.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:56	606/606	---M--	200	added ('OK')	image/png	etag:%225215ff84-25e%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/picture.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/picture.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:57	648/648	---M--	200	added ('OK')	image/png	etag:%225215ff84-288%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/video.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/video.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:57	267/267	---M--	200	added ('OK')	image/png	etag:%225215ff84-10b%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/list-bullet.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/list-bullet.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:58	300/300	---M--	200	added ('OK')	image/png	etag:%225215ff84-12c%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/list-numeric.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/list-numeric.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:59	248/248	---M--	200	added ('OK')	image/png	etag:%225215ff84-f8%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/list-item.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/list-item.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:59	255/255	---M--	200	added ('OK')	image/png	etag:%225215ff84-ff%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/quotes.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/quotes.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:00	546/546	---M--	200	added ('OK')	image/png	etag:%225215ff84-222%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/code.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/code.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:01	811/811	---M--	200	added ('OK')	image/png	etag:%225215ff84-32b%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-smile.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-smile.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:02	786/786	---M--	200	added ('OK')	image/png	etag:%225215ff84-312%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-happy.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-happy.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:03	795/795	---M--	200	added ('OK')	image/png	etag:%225215ff84-31b%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-surprised.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-surprised.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:03	796/796	---M--	200	added ('OK')	image/png	etag:%225215ff84-31c%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-tongue.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-tongue.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:04	755/755	---M--	200	added ('OK')	image/png	etag:%225215ff84-2f3%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-unhappy.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-unhappy.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:05	796/796	---M--	200	added ('OK')	image/png	etag:%225215ff84-31c%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-wink.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/emoticon-wink.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:05	1263/1263	---M--	200	added ('OK')	image/png	etag:%225215ff84-4ef%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/clean.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/clean.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:06	537/537	---M--	200	added ('OK')	image/png	etag:%225215ff84-219%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/preview.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/preview.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:07	258/258	---M--	200	added ('OK')	image/png	etag:%225215ff84-102%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/handle.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/handle.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:07	1244/1244	---M--	200	added ('OK')	image/png	etag:%225215ff84-4dc%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/verified.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/verified.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:08	1247/1247	---M--	200	added ('OK')	image/png	etag:%225215ff84-4df%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/last.login.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/last.login.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:09	1131/1131	---M--	200	added ('OK')	image/png	etag:%225215ff84-46b%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.chat.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.chat.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:10	1108/1108	---M--	200	added ('OK')	image/png	etag:%225215ff84-454%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.heart.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.heart.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:10	326/326	---M--	200	added ('OK')	image/png	etag:%225215ff84-146%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/ico-hits.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/ico-hits.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:11	395/395	---M--	200	added ('OK')	image/png	etag:%225215ff84-18b%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/ico-readmore.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/ico-readmore.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:12	1106/1106	---M--	200	added ('OK')	image/png	etag:%225215ff84-452%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/ico-locked-big.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/ico-locked-big.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:13	8993/8993	---M--	200	added ('OK')	image/png	etag:%225215ff84-2321%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/icon-error.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/icon-error.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:57:16	43279/43279	---M--	200	added ('OK')	image/jpeg	etag:%22521602cc-a90f%22	http://livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb4.jpg	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb4.jpg	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:18	31781/31781	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:17%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-luctus-lectus-sit/39-nulla-consectetur-adipiscing-metus	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-luctus-lectus-sit/39-nulla-consectetur-adipiscing-metus.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:18	21937/21937	---M--	200	added ('OK')	image/jpeg	etag:%22521602da-55b1%22	http://livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb5.jpg	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb5.jpg	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:22	31704/31704	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:21%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-quisque-gravida-purus-vitae/38-placerat-adipiscing-lorem	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-quisque-gravida-purus-vitae/38-placerat-adipiscing-lorem.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:22	38522/38522	---M--	200	added ('OK')	image/jpeg	etag:%22521602e8-967a%22	http://livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb6.jpg	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb6.jpg	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:24	31790/31790	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:23%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-curabitur-eu-dignissim-velit/40-proin-eget-quam-urna-vitae	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-curabitur-eu-dignissim-velit/40-proin-eget-quam-urna-vitae.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:26	32766/32766	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:26%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/news?limitstart=0	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/news501f.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=3)
18:57:26	38016/38016	---M--	200	added ('OK')	image/jpeg	etag:%22521602f8-9480%22	http://livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb7.jpg	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb7.jpg	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=6)
18:57:28	31915/31915	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:27%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-donec-eu-elit-in-nisi/15-aenean-nec-semper-sem-ut-quis	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-donec-eu-elit-in-nisi/15-aenean-nec-semper-sem-ut-quis.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=6)
18:57:30	47664/47664	---M--	200	added ('OK')	image/jpeg	etag:%225216030a-ba30%22	http://livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb8.jpg	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/images/blog/blog-thumb8.jpg	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=6)
18:57:33	31713/31713	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:30%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-congue-turpis-in-augue/41-vestibulum-commodo-mollis	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-congue-turpis-in-augue/41-vestibulum-commodo-mollis.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news?start=6)
18:57:33	28048/28048	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:32%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=3&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesa23d.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=3)
18:57:35	32354/32354	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:34%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/11-archive-cras-ligula-nisi-interdum-et-vulputate-nec	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/11-archive-cras-ligula-nisi-interdum-et-vulputate-nec.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=3)
18:57:38	28205/28205	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:38%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=4&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesa8a2.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=4)
18:57:39	32500/32500	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:39%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/13-archive-enim-mi-posuere-augue-id-porttitor-leo-sapien-sed-libero	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/13-archive-enim-mi-posuere-augue-id-porttitor-leo-sapien-sed-libero.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=4)
18:57:41	28063/28063	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:40%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=5&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesc1c5.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=5)
18:57:42	32340/32340	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:41%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/12-archive-nullam-mauris-arcu-malesuada-eu-consectetur-non	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/12-archive-nullam-mauris-arcu-malesuada-eu-consectetur-non.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=5)
18:57:42	28082/28082	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:42%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=6&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives5dcd.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=6)
18:57:43	32347/32347	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:43%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/10-home-praesent-et-enim-a-nisl-commodo-sodales-non	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/10-home-praesent-et-enim-a-nisl-commodo-sodales-non.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=6)
18:57:44	27992/27992	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:44%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=7&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives5795.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=7)
18:57:46	32247/32247	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:45%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/9-home-morbi-tincidunt-sodales-neque-eu-rutrum	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/9-home-morbi-tincidunt-sodales-neque-eu-rutrum.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=7)
18:57:46	28056/28056	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:46%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=8&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives5acf.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=8)
18:57:48	32328/32328	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:47%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/7-archive-aliquam-erat-volutpat-pellentesque-non-libero	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/7-archive-aliquam-erat-volutpat-pellentesque-non-libero.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=8)
18:57:49	28058/28058	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:49%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=9&id=2012	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives859e.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=9)
18:57:51	32331/32331	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:50%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/8-home-class-aptent-taciti-sociosqu-ad-litora-torquent-2	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2-uncategorised/8-home-class-aptent-taciti-sociosqu-ad-litora-torquent-2.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=9)
18:57:52	28048/28048	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:52%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=3&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesd00c.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=3&id=2012)
18:57:53	28205/28205	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:53%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=4&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives19d3.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=4&id=2012)
18:57:54	28063/28063	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:54%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=5&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives0eb1.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=5&id=2012)
18:57:55	28082/28082	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:55%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=6&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives9d09.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=6&id=2012)
18:57:57	27992/27992	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:56%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=7&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesba03.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=7&id=2012)
18:57:58	28056/28056	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:57%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=8&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesbd25.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=8&id=2012)
18:58:00	28058/28058	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:27:59%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=9&id=2012&view=archive	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archivesed3b.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/archives?month=9&id=2012)
